Artist Name,Album Image,Album URL
Ron E Beck,https://i.scdn.co/image/ab67616d00001e02feed521129c370da56e3e2e8,https://open.spotify.com/album/1dyE8muFTUWlThJKNPW73B
水瀬いのり,https://i.scdn.co/image/ab67616d00001e0246a851370473f9055c752b5e,https://open.spotify.com/album/1Rik1MUuJmTUEQSafVhHr0
BEYONDS,https://i.scdn.co/image/ab67616d00001e0293eda727476783705f697d66,https://open.spotify.com/album/2vUpqhc17HukJ1AnhqIco7
Salyu,https://i.scdn.co/image/ab67616d00001e02f0d63107576a5d07228d83e5,https://open.spotify.com/album/5BMwafqsGsIq7JrcIE7ybq
ルースターズ,,
Awesome City Club,https://i.scdn.co/image/ab67616d00001e0276bc5024ffe2a210a4f29064,https://open.spotify.com/album/5l8iMA7CHhjZvkS5083OR5
エキゾティクス,,
ザ・ホーンテッド,,
川本真琴,https://i.scdn.co/image/ab67616d00001e02005e598149c5733aa73f73c5,https://open.spotify.com/album/7JvaNU5JqwdIiLMlUBhxxC
ザ・ホーボーキングバンド,,
THE BIG HIP,https://i.scdn.co/image/ab67616d00001e02884a4223d6e46815613a38f9,https://open.spotify.com/album/3gQ81whI6Lo8HfgSK5KS26
ジェット機,,
Do As Infinity,https://i.scdn.co/image/ab67616d00001e02ad08c065868416809a72b4b9,https://open.spotify.com/album/597OD8g8RGOaKo5ywQ7E50
Soma,,
H ZETTRIO,https://i.scdn.co/image/ab67616d00001e02f80e6d558894e3390c3ed845,https://open.spotify.com/album/0UDOcS1jMBweDDsF2qWXQp
The ピーズ,,
モンドグロッソ.,,
熱帯JAZZ楽団,,
Yuka & Chronoship,https://i.scdn.co/image/ab67616d00001e0261e26ee55178b52c2b131c17,https://open.spotify.com/album/6g4Vs35ibBvKnRLfOLyBZi
エンスレイヴド,https://i.scdn.co/image/ab67616d00001e02058fbe049547b45fcde25695,https://open.spotify.com/album/1gf4tdMN4aMMYEkXeUJTKG
CHARA,https://i.scdn.co/image/ab67616d00001e0209a7a5a51ecf5fd2c689b65d,https://open.spotify.com/album/1vAxNYlpSqturPCTgdOdXg
BLANKEY JET CITY,,
こまっちゃクレズマ,,
FAKE?,,
miwa,https://i.scdn.co/image/ab67616d00001e023999a31618ca26ccb0633c9e,https://open.spotify.com/album/1aPjndG3oYfYTeun4OeFFu
SLY,,
Ayumo&KYC,,
FLATBACKER,https://i.scdn.co/image/ab67616d00001e0257f6076ee575a0a26b675bcf,https://open.spotify.com/album/51WXXRW7bqcyXTyBaQA3ZO
高橋ひとみ,https://i.scdn.co/image/ab67616d00001e025fc4dabc2ca8fd08028f1a93,https://open.spotify.com/album/0n8PzaVHCrjPlhg7VybyQ2
ZIGGY,https://i.scdn.co/image/ab67616d00001e02dd535858a56bc511f33015df,https://open.spotify.com/album/1H93ygpoMrKyw9EpCw3AlI
浜崎あゆみ,https://i.scdn.co/image/ab67616d00001e0227fbc6e72699441de13320cb,https://open.spotify.com/album/4CablfTCtnFPIvXYqyUdn9
森友嵐士,https://i.scdn.co/image/ab67616d00001e020e5d51acb1008b65f01c2d05,https://open.spotify.com/album/7oiMRoqqMWEfG21UL7Xfwy
森広隆,https://i.scdn.co/image/ab67616d00001e028bf98d2d91dbb97d65eec0d8,https://open.spotify.com/album/7cW8v8RyucoY5p1RuXPZGS
globe extreme,,
DATE COURSE PENTAGON ROYAL GARDEN,https://i.scdn.co/image/ab67616d00001e0267866cfb4a3a3781730964bd,https://open.spotify.com/album/6Bxz3my0NmxwF2V9MXUYfn
CANTA,https://i.scdn.co/image/ab67616d00001e029464acfa16fc0642cc3e6025,https://open.spotify.com/album/41YR3CbFveuVByuUaM8X2Y
奥井雅美,,
秦基博,https://i.scdn.co/image/ab67616d00001e0247df82fe31b0e4e0f897e22f,https://open.spotify.com/album/1mOLA2DZpudlI6jwQWwUP5
MiChi,https://i.scdn.co/image/ab67616d00001e021b72983385af7d740c320ec2,https://open.spotify.com/album/70UVPKtG9OpUEOJZt9zyrm
クレイドル・オブ・フィルス,https://i.scdn.co/image/ab67616d00001e0280a5c46c97474406e67d8064,https://open.spotify.com/album/51yy7fZaOrnD33sRlDxY4U
ジャーニー,https://i.scdn.co/image/ab67616d00001e02571a8e8a19b051d81ab8ccc9,https://open.spotify.com/album/0xkSGkBIBRETnFWsp2VOGR
KenKen of INVADERS,,
布袋寅泰,https://i.scdn.co/image/ab67616d00001e02be2690c10acd83c5d12be4a6,https://open.spotify.com/album/5K6odZrL1WNV3KGTkQuEAS
LOSALIOS,,
KIKI BAND,,
INORAN,https://i.scdn.co/image/ab67616d00001e02aa269e0f5fce8d09e71c18e5,https://open.spotify.com/album/1LjYB4C6TcIepNfVdobZAb
supercell,https://i.scdn.co/image/ab67616d00001e023f478c61f9f868d77098b5fa,https://open.spotify.com/album/4FaAd5JbAawLafdAskIX1V
Happy Aliens,,
RIDER CHIPS,https://i.scdn.co/image/ab67616d00001e02681221528f3f1d42cab4ded0,https://open.spotify.com/album/6I6DVTJPaxOCtMvxs1oUzQ
松井常松,https://i.scdn.co/image/ab67616d00001e028ba4250bf7e7f81170c3a0ca,https://open.spotify.com/album/7Ib954T2JKfLaiXDHnDKoX
Violet UK,,
ブルヘリア,,
Micro,,
THE STAR CLUB,https://i.scdn.co/image/ab67616d00001e0249f11c9751bae67348926134,https://open.spotify.com/album/2gyXxbXriawm109FNvJr7q
ヤプーズ,,
S.K.I.N.,,
the 原爆オナニーズ,,
DracoVirgo,https://i.scdn.co/image/ab67616d00001e02bab9ddcee5497bf442eb16b4,https://open.spotify.com/album/6ehOxrK5odKKBGzO2lokr0
Spitz,https://i.scdn.co/image/ab67616d00001e02622ca4b0159cc73e9c7c1c57,https://open.spotify.com/intl-ja/album/5u95y591xPiCFY3UI5gHqY
大野克夫,,
井上堯之バンド,,
